Sno,Tweet,Date,Likes,RTs,Sentiments
2476,If it stands alone wot is a Day after all just the blink of an eye that barely registers itself in the long hours of our wakefulness,2016-07-25 22:02:14,11988,4611,0
2477,Your world view should be expanse not an enclosure however good you look in a box,2016-07-25 10:43:53,8199,3043,1
2478,I am indeed a king becos I know how to rule myself P Aretino Sum days u wake up needing 2 b reminded that 2day u reminded me,2016-07-24 10:20:12,3899,2016,0
2479,It s not the times my friend we all r not as kind and gentle as we used to be We r the times,2016-07-24 07:20:03,8169,2889,1
2480,Had a great time myself,2016-07-24 07:18:51,6122,2213,1
2481,I really kind of found me in your article Thanks for holding up the mirror Really appreciate it Carpe Diam kind of realisation,2016-07-24 06:30:31,3334,1748,1
2482,Thx u made me realise what I stand for Sumtimes one gets lost in transitions Will try amp be a monkey face agiain,2016-07-24 06:27:32,7644,2770,-1
2483,I know I am late becos just got initiated into the Ariana Grande celebrity impressions Wow they r the best I have ever seen What a talent,2016-07-23 10:06:58,12808,4451,1
2484,For all the things that stay within us long after we cease to live them,2016-07-23 07:21:12,7570,2851,1
2485,can u enlighten us about the legends in Bandra and Eastern Mumbai too,2016-07-22 08:40:10,3466,1663,0
2486,where can I find vampires,2016-07-22 08:26:08,3220,1652,0
2487,Thank u Dear Zindagi Had a wonderful evening with the whole team finally,2016-07-22 05:22:51,28077,6484,1
2488,This is quite close to how I would feel and then of course capture it,2016-07-21 08:50:34,8842,3441,0
2489,Mohammad Shahid My hero while growing up He amp Zafar Iqbal were magic Met him during Chak De amp I pray for his soul Sir u will be missed,2016-07-20 10:51:50,12695,4193,1
2490,,2016-07-19 13:06:55,8554,3289,0
2491,,2016-07-19 13:04:55,6100,2540,0
2492,DearZindagi,2016-07-19 12:55:10,11485,4530,0
2493,,2016-07-19 12:44:03,5924,2394,0
2494,,2016-07-19 12:43:14,5341,2192,0
2495,,2016-07-19 12:43:00,5157,2055,0
2496,DearZindagi,2016-07-19 12:29:50,11520,4427,0
2497,DearZindagi,2016-07-19 11:12:19,14535,5810,0
2498,I like you too,2016-07-19 07:31:44,6135,2253,0
2499,Thank you for the cake It s raining use the time and weather to romance a little now Love to u both,2016-07-19 07:28:44,13068,4076,1
2500,Met friend mentor family after many a days Mr R Roshan reminded me it s not important to do 2 much it s important to get 1 right Thx sir,2016-07-18 22:35:02,11454,3777,1
2501,Very sweet Thank u for your effort and very well done,2016-07-18 09:15:46,7754,2686,1
2502,Selfish amp Stupid is the entitlement of the famous My stupid will haymaker urs in the 1st round amp I won t help u up obviously,2016-07-18 09:11:47,3207,1703,-1
2503,Our religions need not divide us cos at the heart of all beliefs we share the wonder amp gratitude that we are here at all Story of God,2016-07-17 01:34:01,18374,7356,0
2504,well done my dance partner Love to you and the boys Will see u guys soon,2016-07-16 23:28:16,3692,1659,1
2505,A friend said hav a lyrical heart let it s hurts make music from the start B pure of purpose amp clean of the dark B amp make all happy I will,2016-07-16 02:00:21,13978,4825,1
2506,The pleasure was mine Thank u for the pakoras and samosas too Long since I ate food like that,2016-07-13 18:27:26,11065,3204,-1
2507,Raindrops abandon the clouds spilling mirrors on the scorched floor,2016-07-13 07:00:12,18656,5938,0
2508,Chandru this is DhawanDas not DevDas 2nd he doesn t drink 2 health conscious amp wot happened to ur voice Chandru,2016-07-12 20:58:30,11625,4052,1
2509,thank you so much ma m Javed sahib gave me a beautiful poem to read after watching it Now I have cent percent marks,2016-07-12 17:23:38,3959,1886,1
2510,Anubhuti Sharma May her soul rest in peace I feel so sad suddenly Life and it s uncertainties,2016-07-12 09:32:46,10440,3469,-1
2511,How naughty they look when the cards are thrown This is like aawwww sweet,2016-07-12 09:25:36,5661,2085,1
2512,Devdas will always b special Thank u Bhansali the beautiful ladies amp every1 Late nites long shoots amp so much love,2016-07-11 23:11:19,18379,5541,1
2513,U good my man Keep seeing your pics and think of you,2016-07-11 22:34:30,5187,1876,1
2514,All public performers have to realise sooner or later your work and life is for others That s how it rolls,2016-07-11 12:13:12,8180,2799,0
2515,Done now ladies and gentlemen Thanx for ur interest in AskSrk Apologies to those who didn t get a reply Love u amp will b back soon,2016-07-11 11:10:33,8442,2857,1
2516,Both awesome really,2016-07-11 11:07:15,4899,1823,1
2517,You are beautiful Ok that s more than one word sorry,2016-07-11 11:06:32,4653,1870,1
2518,Where Eagles dare at Archna theatre in Delhi,2016-07-11 11:05:07,3966,1501,0
2519,Love them,2016-07-11 11:03:33,3900,1349,1
2520,Good,2016-07-11 11:03:07,3576,1215,1
2521,Back and abs,2016-07-11 11:02:25,3624,1283,0
2522,My heartbeat,2016-07-11 11:01:36,4165,1636,0
2523,I like Justin Beiber and Zayn,2016-07-11 11:01:17,7118,3570,0
2524,Don t ask dodgy questions,2016-07-11 11:00:48,5012,2294,0
2525,Don t punish me please God you will one difficult girlfriend ha ha,2016-07-11 11:00:01,4021,1458,-1
2526,Go study don t make excuses,2016-07-11 10:59:05,4777,2005,0
2527,Mind blowing,2016-07-11 10:58:46,3439,1725,0
2528,There a lots who think otherwise young man,2016-07-11 10:58:14,3095,1066,1
2529,Didn t learn everything from them missed out some stuff,2016-07-11 10:56:40,3602,1331,0
2530,Enough,2016-07-11 10:56:09,3588,1352,0
2531,Bad language ill thoughts rude ideas negative radical views I don t need,2016-07-11 10:54:40,4876,2239,-1
2532,Apno ke liye sunna padhta hai dost,2016-07-11 10:52:46,5171,2618,0
2533,Love Kolkata actually love everything India,2016-07-11 10:50:55,3937,1397,1
2534,Yes but what else can you cook food with I am intrigued,2016-07-11 10:49:43,3757,1567,0
2535,Act,2016-07-11 10:49:05,3617,1429,0
2536,Inverted introvert,2016-07-11 10:48:34,3200,1251,0
2537,Pluto is no longer a planet just informing,2016-07-11 10:47:40,4420,2149,0
2538,That look beautiful ab seedhi se neeche aa jao,2016-07-11 10:46:51,3659,1315,0
2539,Just keep your head down and do what you believe in Achieve your goals and rest will follow,2016-07-11 10:45:34,3786,1333,-1
2540,Abhi aap kataar mein hain don t need a witty question for a witty answer Al Gore,2016-07-11 10:43:19,3334,1111,1
2541,Meri toh acchhi hai apni Photoshop karwa le Love u just kidding,2016-07-11 10:42:11,3449,1354,1
2542,Tooba tumhare yeh ishaare,2016-07-11 10:41:26,3306,1273,0
2543,Meri bhi,2016-07-11 10:40:54,3458,1380,0
2544,Why settle for one get them all,2016-07-11 10:40:09,4255,1952,0
2545,No baby there s just me,2016-07-11 10:38:26,4882,2661,0
2546,All the best of health to her and the baby Congratulations,2016-07-11 10:37:22,3749,1407,1
2547,Nine like a cats life,2016-07-11 10:36:34,3106,1170,0
2548,Use the same shampoo as Rapunzel,2016-07-11 10:36:08,3540,1650,0
2549,Big hug,2016-07-11 10:34:30,3366,1115,0
2550,It s awesome,2016-07-11 10:33:36,3033,1090,1
2551,Not being made just now so no idea at all,2016-07-11 10:33:15,2775,1087,0
2552,Must be Because India lost a match Or KKR Or a film didn t do well or the depletion of the ozone layer or,2016-07-11 10:31:44,3341,1146,0
2553,Depends what wrong you want to do,2016-07-11 10:29:01,3121,1162,-1
2554,I appreciate your kindness,2016-07-11 10:28:27,2417,950,0
2555,Just playing hard to get,2016-07-11 10:27:25,3668,1828,-1
2556,I am not a car person and no I haven t bought a new car,2016-07-11 10:26:56,2929,1074,1
2557,Read books lots of them Learn a new word everyday and use it,2016-07-11 10:25:57,3606,1470,-1
2558,Angry Birds,2016-07-11 10:25:02,2533,949,-1
2559,Theatre first My humble opinion,2016-07-11 10:24:33,2802,1072,1
2560,Ask the Sharks this question,2016-07-11 10:24:02,3073,1297,0
2561,He does everything correctly,2016-07-11 10:23:26,3564,1621,0
2562,Insha Allah,2016-07-11 10:22:38,3016,1164,0
2563,Just turn red,2016-07-11 10:22:01,3304,1277,0
2564,There s a formula but you have to learn it,2016-07-11 10:21:05,3321,1367,0
2565,Breathing,2016-07-11 10:20:20,2930,1216,0
2566,I did,2016-07-11 10:19:56,2775,1063,0
2567,You are better looking,2016-07-11 10:18:50,2966,1047,1
2568,I am jobless too that s why doing so many answers Don t you get it,2016-07-11 10:18:29,3497,1482,1
2569,Yes you could or use that time to romance Either way it will be sweet,2016-07-11 10:17:29,3160,1230,1
2570,Seems more like you need it though,2016-07-11 10:15:35,2717,1056,1
2571,Jennifer Lawrence and Meryl Streep,2016-07-11 10:14:48,2949,1254,0
2572,That I should get back to sleep again,2016-07-11 10:13:09,3775,1616,0
2573,Very deep my friend very deep,2016-07-11 10:12:29,3232,1506,0
2574,Congratulations bhaiya and bhabhi Love Shah Rukh,2016-07-11 10:12:09,2388,886,1
2575,Oh my sweet Get well soon and be careful please,2016-07-11 10:11:21,2922,1008,1
2576,Depends on how much time we have,2016-07-11 10:10:43,3265,1365,1
2577,Sunlight and Moonlight I am like Jaadu but on a 24 7 high,2016-07-11 10:10:18,2978,1197,1
2578,Of course and should I send you a photocopy of my Aadhar card also,2016-07-11 10:09:19,4021,1639,0
2579,Haven t yet but heard it s very nice,2016-07-11 10:08:36,2832,1152,1
2580,Modern family Big Bang theory Stuff by seth mcfarlane,2016-07-11 10:07:41,2502,967,1
2581,Biology,2016-07-11 10:05:23,2934,1143,0
2582,Wish more liked the second half too alas,2016-07-11 10:04:35,2863,1045,1
2583,I will convey your message to Siddharth Roy Kapoor Just joking love u,2016-07-11 10:03:23,2547,932,1
2584,I buy it from a clown shop just down the happy street on HA Ha corner,2016-07-11 10:02:34,3545,1483,1
2585,If the kids fight with u answer u back come to u with problems only u r doing a good job ma m,2016-07-11 10:01:23,3218,1051,1
2586,We are so getting used to leaked questions are we Instead study hard,2016-07-11 09:59:53,2927,1189,-1
2587,They are beautiful thanks,2016-07-11 09:59:01,2890,1069,1
2588,Exclamation marks is that an order or desperation Either way hello,2016-07-11 09:58:37,3137,1412,0
2589,I think the other stuntmen are more scared trying to avoid me during stunts,2016-07-11 09:57:57,2854,1117,1
2590,Cheti,2016-07-11 09:57:11,2562,1007,0
2591,It s like asking left arm or right arm,2016-07-11 09:56:40,3604,1797,1
2592,Can t I can be snappy or chatty not both at the same time Naaahhhh,2016-07-11 09:55:00,3220,1283,0
2593,Big hug to you,2016-07-11 09:54:00,2644,987,0
2594,She is looking after you and happy Her sacrifice is for your well being All good things will happen to u now Love,2016-07-11 09:53:27,3485,1346,1
2595,Baby I am old and haven t you heard old is etc etc,2016-07-11 09:52:17,3002,1268,1
2596,Dialogue toh original maar mere dost Love you,2016-07-11 09:51:23,3258,1357,1
2597,Music any day,2016-07-11 09:50:50,2686,1074,0
2598,You can keep it inside amp b Devdas or express them and if rejected u can again be Devdas If accepted send me a gift,2016-07-11 09:50:11,3712,1570,0
2599,Hopefully the world,2016-07-11 09:48:26,2847,1101,0
2600,Marry marry doesn t anybody want to be friends anymore,2016-07-11 09:47:53,4127,2425,0
2601,Ok I missed many of these and got reminded I use to do them Feeling interrogative so AskSRK is on Now,2016-07-11 09:46:16,4388,1765,1
2602,Angry Birdisms I Love Chuck I couldn t hear you over the sound of your ego Red Pluck my life Red I m not blushing I m just red,2016-07-10 22:20:58,7313,2653,1
2603,My favourite one on tv now Miss making this extremely personal film,2016-07-10 16:00:05,8999,3128,0
2604,In my make up room getting my hair cut And not choosing these two hairstyles for sure,2016-07-08 12:48:40,7233,2870,1
2605,Could lov b the persistence of an effortless interest in the things about ur loved ones that others fail to notice Curiously Fascinating,2016-07-08 12:04:18,9339,3789,1
2606,Don t know about Superman or Batman but tonight GerMan met their Krypton in GriezMann Loved both teams so much but guess one has to go out,2016-07-07 21:10:08,13519,5452,1
2607,Eid Mubarak to everyone,2016-07-07 12:02:56,28485,13809,0
2608,Am not a fashionister but you could bury me in a leather jacket amp sneakers of course,2016-07-05 09:53:18,8549,3263,0
2609,And I am quote for life because of u Was so good to see u Thanks,2016-07-05 09:10:40,5857,2578,1
2610,Thank you all the ladies and the boys at Femina,2016-07-04 21:00:26,9125,3190,0
2611,May they always be sexy and superb,2016-07-04 14:07:32,6770,2595,1
2612,Awesum shoot with do the pose hold the light next time gimme the camera 2 so u can b lazy while I work,2016-07-03 21:56:34,19092,5798,1
2613,All the best Will try and read it too,2016-07-02 08:45:09,6394,2549,1
2614,Wish I was there,2016-07-02 07:50:25,6126,2492,0
2615,How is all Thanga Been long,2016-07-02 07:46:19,5389,2410,-1
2616,Thank u Ankur for an evening well spent,2016-07-01 18:02:06,8892,3742,-1
2617,Thank you for helping out so sportingly Love to u,2016-07-01 15:31:05,7184,2779,1
2618,Bhai bhai on bike bike No pollution bhai says Michael Lal Cylcle Lal,2016-07-01 00:34:03,33957,12257,0
2619,East or West the heartbeats are the same Let s start the CPL,2016-06-27 19:57:05,8032,3474,0
2620,23 NAINA Nature always instills naked awesomeness 24 LAILA Life abounds in loving all Once again thank you for the years and happiness,2016-06-27 10:24:09,8942,3903,1
2621,20 MIRA Mommy is right always 21 Akira A King inspires righteous aims 22 ASMA Always smell manlike agreeable,2016-06-27 10:23:19,7125,3627,1
2622,17 FIDA Family is dependable always 18 AMNA Art matters not artist 19 ANITA Assume not imbeciles take advice,2016-06-27 10:22:42,6545,3438,0
2623,14 LYRA Laugh your regrets away 15 TIA Take India ahead 16 SWATI Superheroes wear acutely tight innerwear,2016-06-27 10:22:08,6385,3372,1
2624,10 CAROL Children are raised On Love 11 ITI Imagine the impossible 12 TYRA Take your Risks audaciously 13 SKY Smoking kills you,2016-06-27 10:21:29,7072,3632,-1
2625,7 DIPA Director is pilot always 8 CHITRA Compete hard in true rightful ardor 9 EASHA Eventually all sadness heals accordingly,2016-06-27 10:20:51,6448,3500,1
2626,4 MINA mediocrity is not acceptable 5 DHUN Don t have unnecessary negativity 6 RHEA Respect HER everywhere always,2016-06-27 10:20:00,6498,3516,-1
2627,1 TINA There is nothing abnormal 2 GENA Give everyone not accumulate 3 FAGUN Fall and get up nonetheless,2016-06-27 10:19:14,6602,3469,0
2628,Thank u for 24 years of living and loving 24 years of having learnt life from 24 beautiful imaginary women List and lessons to follow,2016-06-27 10:17:54,11178,4680,1
2629,The first and last time I would wear those shoes no no now I will wear them for Pink Panther final win,2016-06-26 10:25:34,9272,3363,1
2630,How beautiful are you young girl Thanks,2016-06-25 18:57:19,6058,2533,1
2631,Thanks got it now,2016-06-25 18:56:18,4897,2205,1
2632,We didn t choose the room or the music But now that we are here let s dance 11 22 63,2016-06-25 18:55:07,16604,5769,0
2633,Baby you know I have issues understanding new language I love u but what is a shout out I still have to figure,2016-06-25 18:43:13,6322,2698,1
2634,You are killing me Yes yes yes Please,2016-06-25 10:52:55,6710,2719,0
2635,If u don t get me these body armours amp a Spider Man also by like yesterday I will tell everyone u are sane amp normal,2016-06-25 10:11:40,7179,2868,1
2636,The calm corner of my heart calls to peace the combatant to battle Between the 2 lies the part of me I hav learned 2 become accustomed to,2016-06-24 18:38:12,11494,4752,1
2637,Awesome,2016-06-24 09:30:42,6125,2595,1
2638,How our babies have grown ya Am I right you debuted with me This is special Bless her,2016-06-24 09:24:57,7037,2818,1
2639,How proud is this Papa She is beautiful Masha Allah,2016-06-24 08:23:18,7469,2893,1
2640,,2016-06-23 02:37:14,20859,8946,0
2641,I c this trend in News where leaving of someone or something is headlined as Rexit or Brexit So if I leave from sumwhere am I Sexit,2016-06-22 18:05:46,12497,5001,0
2642,All the best baby,2016-06-22 11:21:17,7397,2679,1
2643,You guys r going from awesomeness to awesomeness,2016-06-22 11:17:46,6076,2784,0
2644,I am a Warrior a Dwarf amp a Guide I am not wot I ought to want or hope to be I am all that amp I am wot I am My 2 bits on my upcoming roles,2016-06-18 13:30:15,15455,7235,0
2645,The question isn t who is going to let me it s who is going to stop me A Rand IAF gets its 1st Women Fighter Pilots today Wow,2016-06-18 09:52:58,12740,4829,1
2646,Is it ok 2 b annoyed by ppl at social dos who go on amp on about their eating habits as if they were relating the contents of a racy novel,2016-06-18 00:14:56,10354,4107,1
2647,Revealed Imtiaz Ali story That u become such an unquestionable part of me that I can t find the beginning of ur heart and the end of mine,2016-06-17 23:51:24,14523,6750,0
2648,I liked,2016-06-16 15:31:01,7636,2855,1
2649,u G Ma Ur sensitivity drive amp ur talent makes me say u truly Got Machismo more than most But BlueSteel is pushin it,2016-06-16 15:29:11,6185,2964,1
2650,I meet amp deal with so many things in my life But I am love amp nothing in this life matters to me more than my faith in who I am,2016-06-15 23:26:29,17022,7571,1
2651,,2016-06-12 19:22:05,6032,2484,0
2652,awesome girl Keep on shining and making our country so proud,2016-06-12 08:48:16,5676,57,1
2653,read your piece Thank you Will now make an extra effort to hold myself appropriately amp with humility Give my love to baby,2016-06-11 07:49:37,3965,2211,1
2654,Very very cool Thank you,2016-06-10 16:46:50,9536,3533,1
2655,Kul am wa enta bi khair Ramadan Mubarak to everyone May you all find peace happiness amp a feeling of belonging,2016-06-07 22:23:48,24368,11173,1
2656,Thank you It s very special to me,2016-06-07 09:53:10,10650,3506,1
2657,Yes I will Will be my pleasure Will get it coordinated soon,2016-06-07 09:50:10,8010,3044,0
2658,The eyes r full of language trying to read what each one is saying,2016-06-07 09:37:57,7001,3051,1
2659,Munching luncheon with munchkin,2016-06-07 08:48:04,6219,2737,0
2660,So he no longer inhabits a place too small for his mind too slow for his feet too unclean for his heart is perhaps better He dies unbeaten,2016-06-04 14:00:14,18791,7650,-1
2661,Muhammad Ali get well soon Float like a butterfly sting like a bee The hands can t hit what the eyes can t see,2016-06-04 02:13:56,18112,7069,0
2662,Booking it now Hope all is good with you,2016-06-04 01:44:15,6245,2925,1
2663,Congrats 2 Nita Ambani on being nominated to International Olympic Committee Awesum darling Now sports to b promoted at grassroots level,2016-06-03 13:02:52,12652,4214,0
2664,So proud of our Red Chillies v fx guys who r on a trip to Montreal Well done,2016-06-02 15:52:21,7789,3193,1
2665,Take what u can from this amp ignore whatever This is from the heart,2016-06-01 12:20:35,9607,4058,0
2666,Lessons from father to son Don t be a life spectator take the plunge Nail polish is optional,2016-06-01 12:04:01,8659,3596,0
2667,will get it done Sorry about the delay,2016-05-31 14:42:25,3060,1783,-1
2668,My version of business with pleasure,2016-05-31 11:26:20,6673,2863,0
2669,You know you love someone dearly when you feel brave just because you know they are in your heart Mushy musings on a lazy Delhi afternoon,2016-05-31 11:02:00,12044,5177,1
2670,So happy for our second baby Yay In Delhi it s bigger and more fun things added,2016-05-31 10:59:51,6857,2823,1
2671,Miss KKR too But Most deserving win SRH amp RCB thx for the happiness amp my friend u r a champ always,2016-05-29 18:32:26,4611,2919,1
2672,It s quite a chore to babysit especially when you have owls for children Pretty Woman on tv Beverly Wiltshire Kal Ho Na Ho memories,2016-05-28 21:25:36,13657,4566,1
2673,Couldn t take the traffic so flying back from work The dimples r because I don t have to worry,2016-05-28 13:41:32,8427,3317,0
2674,amp sumdays r like truth amp hope that calms the heart like when u hold a friend in ur arms amp ur heart feels at home in theirs,2016-05-28 06:50:43,3620,2300,0
2675,2 belong in sumthing amp not b of it 2 live in it amp not let it carve a life within u is that the secret 2 learn or do the days just unravel,2016-05-27 07:12:06,10754,4398,-1
2676,Just posted a photo,2016-05-26 20:32:51,6777,2917,0
2677,Birthday celebrations on the plane to India with 2 of my Minions Hope we get a cake otherwise Kinder eggs will have to do,2016-05-26 19:56:06,11999,4350,0
2678,Always wish my KKR boys the best and never said anything to the girls who bring so much cheer Lov u girls amp thanx,2016-05-25 18:20:37,28814,7849,1
2679,Can t deny feeling very sad we didn t get it right Ami KKR till next year now Sumtimes our best is just not good enuff All the best SRH,2016-05-25 18:00:47,15015,5452,1
2680,I want to dance like her Dance to the music of my soul Alas my soul doesn t have the hips or the flexibility,2016-05-23 10:22:53,8922,3277,-1
2681,When my dad dropped me to school it meant a 2 mins walk to the bus stop I have done planes,2016-05-22 21:19:45,9820,3603,0
2682,Thk u Eden Kolkata amp Dada for all the love Ami KKR will play to make u all proud of ur belief in us Boys u r the stuff champs r made of,2016-05-22 14:36:35,13383,4777,1
2683,Today the only negative is that my kids have grown up now to wait till they start believing in fairy tales again,2016-05-21 20:31:28,37059,13319,-1
2684,The magic of movies amp the magicians behind it,2016-05-21 00:19:26,8405,3794,1
2685,Morality is a fence of justification we build around ourselves Each person s has a different circumference,2016-05-20 06:36:53,11704,5417,0
2686,U r only feeling that because I have shaved amp was looking unintimidating cramped between Anu amp u,2016-05-20 06:24:31,6579,2775,0
2687,and all your friends are most welcome whenever you are in India Tell Paul will keep french fries ready for him,2016-05-20 05:18:39,3320,2186,1
2688,KKR Outplayed hopefully not ousted from the tournament Well played GL Deserving winners Ami KKR we need to relearn how to rule,2016-05-19 17:30:07,11330,3877,1
2689,You amp me need to do one of our games party soon The badly behaved ones Love u and thank u,2016-05-19 06:33:07,8509,3053,-1
2690,khan thank u for the toys AbRam is still awake and playing with them,2016-05-18 22:28:11,10212,4548,0
2691,Thk u Aishwarya amp Jaya aunty for taking time out Sarbjit will be awesome I am sure,2016-05-18 22:19:27,18169,5242,1
2692,Thk u all for coming amp making cook amp his wonderful team feel the warmth amp love of India Mr Cook u r a rockstar,2016-05-18 22:05:28,17498,5654,1
2693,Story abhi baaki hai mere dost,2016-05-18 12:38:24,6643,2839,-1
2694,My mane is gone Feeling chikna chikna saara macho kharaab ho gaya,2016-05-18 12:04:23,17010,6010,0
2695,Wrapped up a film early morning today Lost at Eden tonight I think it s time to bring on tomorrow need some untouched new hours,2016-05-16 22:30:14,10114,3811,1
2696,Of all the pleasures I have experienced there is none that comes close to the pleasure of tucking ur lil one in2 bed,2016-05-16 22:22:14,19499,5854,1
2697,We need neither understanding nor interpretation All we should want is to look at the sun amp call it the Sun,2016-05-15 15:41:08,24805,8043,0
2698,Will see u girls as I leave f r work and hear your story,2016-05-15 10:26:11,7008,3163,0
2699,Lage Raho Yusuf Bhai,2016-05-14 22:14:40,7474,3097,0
2700,Absolutely,2016-05-14 22:13:46,5453,2684,1
2701,Long day into nite with Team Gauri Shinde All the girls r so sweet amp to top it my boys won at Eden Truncated but awesome match KKR,2016-05-14 22:13:22,8911,3592,1
2702,I stand corrected It s been some time now na Apologies Damn don t remember so many such beautiful memories,2016-05-14 22:05:25,5381,2725,1
2703,U always showed empathy for me in ur writings amp they say by means of empathy a painting becomes a mirror of the self,2016-05-14 08:45:46,7087,3118,0
2704,1st big interview was with Nishi and then on I have loved the chats we have had we never did q amp a type Just chats,2016-05-14 08:22:57,6744,3045,1
2705,What we know and what we actually should know A poem to remind us,2016-05-09 06:30:17,15107,7474,0
2706,Bad night for the Knights at the office Well played GL A team sticks together beyond the wins amp losses Good to be with the boys in Kolkata,2016-05-08 19:20:21,11973,4475,1
2707,Fantastic day at Hyundai India with fellow employees amp families Being the earliest employee felt happy 2 c u all in Chennai Now 2 Kolkata,2016-05-08 10:36:26,10297,4156,1
2708,Even a sun kiss doesnt justify flying so early in the morning amp I don t even want to catch worms,2016-05-08 01:48:08,24958,7751,1
2709,Thank u And yes lil man of the match is our AbRam,2016-05-04 19:22:23,10448,4057,0
2710,Compulsory bubble bath before match Has 2 b taken otherwise the lil Knight doesn t leave the room Uff the sacrifices I hav 2 make for AmiKKR,2016-05-04 14:02:05,12291,4439,0
2711,Absolutely,2016-05-04 10:02:24,6439,2738,1
2712,Practising our dance moves lil AbRam and me as we prep for our first match in Kolkata Ami Kolkata here we come see you all at the Garden,2016-05-04 06:42:01,14352,5279,1
2713,KKR Aaj toh banta hai Duniya mein ek hi bhai Yusuf Bhai Wow amp boys Best of the rest for my friend,2016-05-02 18:25:42,13333,5481,1
2714,Wow awesome win completely outplayed in end overs in both innings Ami KKR we will be back am sure Well played,2016-04-30 14:26:20,11433,4044,1
2715,amp so many others for the hug for MHN Boman Shirish Harry Keiten Binduji Rakhi Kabir Naseer Kiran amp the spitting Satish Thx,2016-04-30 09:24:54,9410,3506,1
2716,Miss this film,2016-04-30 09:05:11,7826,3417,0
2717,Making films with friends is so beautiful Big hug Farah Zayed Sush Amrita Mani Anu Suniel amp all stars amp crew for MHN,2016-04-30 09:04:40,7851,3220,0
2718,Happy Birthday my friend All my love amp happiness to u always Have a good one amp May Allah bless you always,2016-04-29 13:20:31,9355,3372,1
2719,The pleasure was all mine darling Really good initiative one that I believe in wholeheartedly amp Thx for the coffee,2016-04-27 13:30:22,9882,3792,1
2720,Was so happy to see you my man,2016-04-26 17:49:29,7950,3281,1
2721,RT Join on fame as he beams LIVE from the sets of his upcoming film CatchSRKonfame,2016-04-26 14:43:00,0,1922,1
2722,There is bound 2 b a point in ur journey when u feel separate from the world around u but know it s ok cos there is still a long way left,2016-04-25 22:08:55,16439,7951,-1
2723,Korbo Lorbo Jeetbo First time in London with kids been on the winning side Broken a jinx finally Got extra tight hugs from babies Thx KKR,2016-04-24 17:54:20,17377,6119,1
2724,Hope u guys like it In London for a few days Wicked weekend with the kids But rushing back to be with u boys soon,2016-04-22 18:10:22,10848,3792,-1
2725,Y do v scream at each other this is wot it sounds like when doves cry Memories entwined in his songs RIP Purple 1 formerly known as Prince,2016-04-21 17:35:35,11635,4605,0
2726,Yusuf bhai Masha Allah Bless you and love to the latest Pathan,2016-04-21 11:00:19,7890,2669,1
2727,Congratulations big man Love to family and a big hug to Blush,2016-04-21 10:58:39,7111,2546,1
2728,give my love to your family and thank them Love to u bro,2016-04-21 10:57:18,3458,1534,1
2729,Thank u am glad u liked it,2016-04-21 09:02:59,7159,2458,1
2730,Thank u baby,2016-04-21 09:00:51,5778,2012,0
2731,Alice Which road do I take Chesire Cat Where do u want to go I don t know Alice answered Then said the cat it doesn t matter,2016-04-21 08:25:28,9638,4546,0
2732,Will go there and make another film for sure,2016-04-20 14:04:34,7203,2463,1
2733,Thank u Egypt,2016-04-20 14:00:25,6288,2172,0
2734,Oh Gawd How I don t miss this sitting in one place for hours Totally unlike me,2016-04-19 22:04:50,7660,2655,0
2735,Thank u my friend,2016-04-19 22:03:48,5078,1822,0
2736,Finally our own Nadia Comaneci Dipa Karmakar u r the pride of our Nation Ur achievements inspire us Thanks lil one,2016-04-19 22:03:29,16005,4963,1
2737,And even when it s not over its actually over Well done KKR Love u and will be with u soon Muah,2016-04-19 17:44:37,10209,3603,1
2738,Best of luck for your show bro,2016-04-19 08:11:13,8982,2757,1
2739,All the best for the show my friend,2016-04-19 07:54:42,7203,2341,1
2740,Thank u baby,2016-04-18 19:46:32,6293,2011,0
2741,Thank u See u soon,2016-04-18 13:30:02,5863,1991,0
2742,Masha Allah,2016-04-18 07:55:54,8029,2747,0
2743,Thank u man,2016-04-18 07:38:21,7299,2451,0
2744,Ha ha It s a smokescreen baby,2016-04-18 07:38:09,7244,2624,0
2745,See it when u get time and all the best for your film,2016-04-17 20:25:20,5540,1836,1
2746,Thank u baby,2016-04-17 20:25:01,6129,2155,0
2747,Thank u my friend,2016-04-17 19:32:19,6161,2187,0
2748,Thank u Vikasji,2016-04-17 19:31:22,4259,1599,0
2749,After days sitting with my kids amp just watching tv listening to music chatting heavenly day off Needed it Will miss them amp their hugs,2016-04-17 14:53:16,14276,4116,0
2750,Thank u,2016-04-17 14:18:52,4913,1845,0
2751,Thank u friend am glad u liked it,2016-04-17 14:18:23,4617,1715,1
2752,ThNk u bro,2016-04-17 11:07:52,5858,2010,0
2753,Am so happy it worked for you,2016-04-17 10:28:53,5152,1866,1
2754,Thank u am glad u enjoyed it It s been a special journey,2016-04-17 08:51:52,5306,1787,1
2755,Thank u Am glad u enjoyed it,2016-04-17 08:51:07,4384,1693,1
2756,Am glad u liked it,2016-04-17 08:50:44,4174,1643,1
2757,Thank u,2016-04-17 08:44:41,4631,1731,0
2758,Thank you for the overwhelming response,2016-04-16 20:02:11,21153,8023,1
2759,Thank u bro Love to you,2016-04-16 19:48:52,4762,1727,1
2760,Thank you so much,2016-04-16 19:47:42,4663,1946,1
2761,Thank u my friend,2016-04-16 19:46:23,4240,1628,0
